id,date,user,user_followers,raw_content,rendered_content,likes,retweets,replies,quoteCount,hashtags,lang,media,mentionedUsers
1586738467937165315,2022-10-30 15:15:05+00:00,MarahDave,4402,"Russia halts participation in Ukraine grain agreement.

Russia moves to pull out of UN-brokered deal after it says Ukraine carried out drone attack on its fleet in #Crimea.

#UkraineRussianWar #Ukraine #UkraineRussiaWar️ #RussiaUkraineWar #RussianUkrainianWar #RussiaIsLosing https://t.co/J5Bb5m2h2Q","Russia halts participation in Ukraine grain agreement.

Russia moves to pull out of UN-brokered deal after it says Ukraine carried out drone attack on its fleet in #Crimea.

#UkraineRussianWar #Ukraine #UkraineRussiaWar️ #RussiaUkraineWar #RussianUkrainianWar #RussiaIsLosing https://t.co/J5Bb5m2h2Q",2,1,1,0,"['Crimea', 'UkraineRussianWar', 'Ukraine', 'UkraineRussiaWar️', 'RussiaUkraineWar', 'RussianUkrainianWar', 'RussiaIsLosing']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/FgU6ORJWAAE9_aP?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FgU6ORJWAAE9_aP?format=png&name=large', altText=None)]",
1586710918666256386,2022-10-30 13:25:37+00:00,UKikaski,6474,"APU forces captured another rare RUS AMN-590951 armored vehicle and now have 3 of the 10 that were produced.

#OSINT 
#UkraineRussiaWar️ https://t.co/RNWhy19zIn","APU forces captured another rare RUS AMN-590951 armored vehicle and now have 3 of the 10 that were produced.

#OSINT 
#UkraineRussiaWar️ https://t.co/RNWhy19zIn",12,3,0,1,"['OSINT', 'UkraineRussiaWar️']",en,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1586710687493095427/pu/img/VvlQp0IJSXFaVLwD.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1586710687493095427/pu/vid/320x584/vkBwxrTfTXCQHH8_.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1586710687493095427/pu/vid/464x848/Zvak-mQdt1P-Yd18.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1586710687493095427/pu/pl/Ibt3CkwsLtZ-rSSJ.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=39.133, views=634, altText=None)]",
1586708483935805441,2022-10-30 13:15:56+00:00,UKikaski,6474,"Recent video of the RUS submarines pens in Sevastopol with 2 x Kilos at moorings. The person taking the video at this time is very brave...

#OSINT 
#UkraineRussiaWar️ 
#Sevastopol @CovertShores https://t.co/K6WKIvgp2T","Recent video of the RUS submarines pens in Sevastopol with 2 x Kilos at moorings. The person taking the video at this time is very brave...

#OSINT 
#UkraineRussiaWar️ 
#Sevastopol @CovertShores https://t.co/K6WKIvgp2T",526,130,25,11,"['OSINT', 'UkraineRussiaWar️', 'Sevastopol']",en,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1586708226204176386/pu/img/wiXPSPRdgdUj7HGS.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1586708226204176386/pu/pl/GpGiWWk-SWE0zgIP.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1586708226204176386/pu/vid/352x640/0Qm3CLhaBr-0Hzmb.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1586708226204176386/pu/vid/320x580/FUcGGNIpToUMELX_.mp4?tag=12', contentType='video/mp4', bitrate=632000)], duration=14.7, views=28741, altText=None)]","[User(username='CovertShores', id=740989553960452096, displayname='H I Sutton', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
1586708260945641472,2022-10-30 13:15:03+00:00,Mark3Ds,2424,Plus maps and report from @TheStudyofWar https://t.co/qMehyYvJi1 #drones #RussianNavy #Sevastopol #BlackSea #RussianUkrainianWar #UkraineRussiaWar️,Plus maps and report from @TheStudyofWar twitter.com/TheStudyofWar/… #drones #RussianNavy #Sevastopol #BlackSea #RussianUkrainianWar #UkraineRussiaWar️,1,0,0,0,"['drones', 'RussianNavy', 'Sevastopol', 'BlackSea', 'RussianUkrainianWar', 'UkraineRussiaWar️']",en,,"[User(username='TheStudyofWar', id=71298686, displayname='ISW', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
1597741159727890432,2022-11-29 23:55:51+00:00,sandeeteach,14763,Donate these to Ukrainian soldiers 😊 Do something good in the world #democracy #UkraineWar,Donate these to Ukrainian soldiers 😊 Do something good in the world #democracy #UkraineWar,1,0,0,0,"['democracy', 'UkraineWar']",en,,
1597740806571712512,2022-11-29 23:54:27+00:00,geopol_monitor,4021,"Reuters reports that the #RussianArmy has been firing unarmed missiles to deplete Ukraine's increasingly limited air defences.

This is a particularly wily strategy, as Ukraine's air defences cannot differentiate between an armed and unarmed missile.

#Ukraine #Russia #UkraineWar","Reuters reports that the #RussianArmy has been firing unarmed missiles to deplete Ukraine's increasingly limited air defences.

This is a particularly wily strategy, as Ukraine's air defences cannot differentiate between an armed and unarmed missile.

#Ukraine #Russia #UkraineWar",1,0,1,0,"['RussianArmy', 'Ukraine', 'Russia', 'UkraineWar']",en,,
1597732179915821057,2022-11-29 23:20:10+00:00,EconomicTimes,4326998,"In his comments, #PopeFrancis defended his usual reluctance to call out President #VladimirPutin by name, saying it was clear Ukraine is the ""martyred"" victim in the war.

#UkraineWar 

https://t.co/joPaJKGORS","In his comments, #PopeFrancis defended his usual reluctance to call out President #VladimirPutin by name, saying it was clear Ukraine is the ""martyred"" victim in the war.

#UkraineWar 

economictimes.indiatimes.com/news/internati…",4,1,0,0,"['PopeFrancis', 'VladimirPutin', 'UkraineWar']",en,,
1597732122189447168,2022-11-29 23:19:57+00:00,PeterClifford1,11304,"#Ukraine: Today's info from #UkraineWar: 1. UA forces had a good day yesterday, downing a Russian SU-24M bomber nr #Lysychansk &amp; a SU-25 attack aircraft nr #Bakhmut, +480 Russian troops, 5 armoured vehicles, 3 tanks &amp; 2 artillery systems also destroyed. #tweet100 
🇺🇦🇺🇦THREAD⚡️⚡️ https://t.co/fprL0yel5X","#Ukraine: Today's info from #UkraineWar: 1. UA forces had a good day yesterday, downing a Russian SU-24M bomber nr #Lysychansk &amp; a SU-25 attack aircraft nr #Bakhmut, +480 Russian troops, 5 armoured vehicles, 3 tanks &amp; 2 artillery systems also destroyed. #tweet100 
🇺🇦🇺🇦THREAD⚡️⚡️ https://t.co/fprL0yel5X",14,2,1,1,"['Ukraine', 'UkraineWar', 'Lysychansk', 'Bakhmut', 'tweet100']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/Fiw70TuXwAIcySn?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fiw70TuXwAIcySn?format=jpg&name=large', altText=None)]",
1597731928681385984,2022-11-29 23:19:10+00:00,ironworker1,3867,"The Kremlin's ambassador to the Holy See, Alexander Avdeev, told the RIA Novosti agency that he met Monday with a Vatican official to express his “indignation” about Francis’ comments on Ukraine.
#PopeFrancis #Catholic #Russia #UkraineWar 
https://t.co/pNfBwBmtpc","The Kremlin's ambassador to the Holy See, Alexander Avdeev, told the RIA Novosti agency that he met Monday with a Vatican official to express his “indignation” about Francis’ comments on Ukraine.
#PopeFrancis #Catholic #Russia #UkraineWar 
americamagazine.org/politics-socie…",0,0,0,0,"['PopeFrancis', 'Catholic', 'Russia', 'UkraineWar']",en,,
1597730339014684672,2022-11-29 23:12:51+00:00,veteranstoday,34734,"Has Far-Right Really Come Back to Rome?
Italian Government led by Meloni embraces Far Right Extremism
https://t.co/OktwBSC5HQ

#AZOV_BATTALION #ITALY #MELONI #NAZIS #NEO_NAZIS #UKRAINEWAR #WEAPONS https://t.co/iGpXH55l42","Has Far-Right Really Come Back to Rome?
Italian Government led by Meloni embraces Far Right Extremism
tinyurl.com/2obt3b2m

#AZOV_BATTALION #ITALY #MELONI #NAZIS #NEO_NAZIS #UKRAINEWAR #WEAPONS https://t.co/iGpXH55l42",1,1,0,0,"['AZOV_BATTALION', 'ITALY', 'MELONI', 'NAZIS', 'NEO_NAZIS', 'UKRAINEWAR', 'WEAPONS']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/FixHRZYUYAIlwOj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FixHRZYUYAIlwOj?format=jpg&name=large', altText=None)]",
1597728159562022912,2022-11-29 23:04:12+00:00,kosmi64833127,2192,"Fires in the southern part of #Bakhmut, #Ukraine.

SWIR image taken today by #Sentinel2.

#DonetskOblast #UkraineRussianWar #Ukrainewar #war https://t.co/UkEyeh3SQ4","Fires in the southern part of #Bakhmut, #Ukraine.

SWIR image taken today by #Sentinel2.

#DonetskOblast #UkraineRussianWar #Ukrainewar #war https://t.co/UkEyeh3SQ4",5,2,0,0,"['Bakhmut', 'Ukraine', 'Sentinel2', 'DonetskOblast', 'UkraineRussianWar', 'Ukrainewar', 'war']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/FixFRtsX0AA2yCN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FixFRtsX0AA2yCN?format=jpg&name=large', altText=None)]",
1597727804040577024,2022-11-29 23:02:47+00:00,kosmi64833127,2192,"A couple of fires in the village of #Kurdiumivka, #Ukraine.

SWIR image taken earlier today by #Sentinel2 satellite.

#DonetskOblast #UkraineRussianWar #Ukrainewar #war https://t.co/G1LV6K2q4Q","A couple of fires in the village of #Kurdiumivka, #Ukraine.

SWIR image taken earlier today by #Sentinel2 satellite.

#DonetskOblast #UkraineRussianWar #Ukrainewar #war https://t.co/G1LV6K2q4Q",3,0,0,0,"['Kurdiumivka', 'Ukraine', 'Sentinel2', 'DonetskOblast', 'UkraineRussianWar', 'Ukrainewar', 'war']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/FixE4XEWAAIHx7q?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FixE4XEWAAIHx7q?format=jpg&name=large', altText=None)]",
1597727640416313348,2022-11-29 23:02:08+00:00,EPA_Images,15864,"Sellers use their phones to have light in the shop while the electricity is switched off in Kyiv, Ukraine, 29 November 2022. 📷️ epa / Oleg Petrasyuk

#Kyiv #UkraineWar #UkraineRussiaWar #epaimages https://t.co/ERmroBMX2H","Sellers use their phones to have light in the shop while the electricity is switched off in Kyiv, Ukraine, 29 November 2022. 📷️ epa / Oleg Petrasyuk

#Kyiv #UkraineWar #UkraineRussiaWar #epaimages https://t.co/ERmroBMX2H",2,1,0,0,"['Kyiv', 'UkraineWar', 'UkraineRussiaWar', 'epaimages']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/FixEstbXwAEeB24?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FixEstbXwAEeB24?format=jpg&name=large', altText=None)]",
1597726883961253888,2022-11-29 22:59:08+00:00,detoff,2179,"""#Putin ‘has lost nearly 160 generals &amp; colonels and 1,500 officers in #Ukrainewar’ "" | @Independent 

Even as he continues to send more to the slaughter, without any clear evidence of progress in his needless war of attrition. 

#UkraineWarNews #PutinsWar
https://t.co/1aHsY2TUmP","""#Putin ‘has lost nearly 160 generals &amp; colonels and 1,500 officers in #Ukrainewar’ "" | @Independent 

Even as he continues to send more to the slaughter, without any clear evidence of progress in his needless war of attrition. 

#UkraineWarNews #PutinsWar
independent.co.uk/news/world/eur…",0,0,0,0,"['Putin', 'Ukrainewar', 'UkraineWarNews', 'PutinsWar']",en,,"[User(username='Independent', id=16973333, displayname='The Independent', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
1597712407186800640,2022-11-29 22:01:36+00:00,UA_patriot_news,3395,"Fighting in the #Donetsk region continues. The Russians are trying to attack #Bakhmut, #Avdiivka and #Marinka. The #UkrainianArmy is defending successfully.

Don't forget to follow me and retweet :)
https://t.co/ar7jQMuimn

#UkraineRussiaWar️ #UkraineWar #УкрТві #Donbass #ЗСУ https://t.co/eCOFqK6Cih","Fighting in the #Donetsk region continues. The Russians are trying to attack #Bakhmut, #Avdiivka and #Marinka. The #UkrainianArmy is defending successfully.

Don't forget to follow me and retweet :)
t.me/+JhMz0n_ndoI5Y…

#UkraineRussiaWar️ #UkraineWar #УкрТві #Donbass #ЗСУ https://t.co/eCOFqK6Cih",6,0,1,1,"['Donetsk', 'Bakhmut', 'Avdiivka', 'Marinka', 'UkrainianArmy', 'UkraineRussiaWar️', 'UkraineWar', 'УкрТві', 'Donbass', 'ЗСУ']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/Fiw29d4X0AQDDc5?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fiw29d4X0AQDDc5?format=jpg&name=large', altText=None)]",
1597712255344291841,2022-11-29 22:01:00+00:00,Odessa_Journal,9273,"“In Russia, they can shift the responsibility for unleashing a war in Ukraine and the defeat of President Vladimir Putin,” said the Russian lawyer and blogger Mark Feygin  🕶️
#UkraineRussiaWar️ 
https://t.co/24VgtsgWc7","“In Russia, they can shift the responsibility for unleashing a war in Ukraine and the defeat of President Vladimir Putin,” said the Russian lawyer and blogger Mark Feygin  🕶️
#UkraineRussiaWar️ 
odessa-journal.com/mark-feygin-ru…",1,1,0,0,['UkraineRussiaWar️'],en,,
1597644274560299011,2022-11-29 17:30:52+00:00,UA_patriot_news,3395,"An army of marauders (#Russians) breaks down the doors of the apartments of local residents in #Rubizhne. #Luhansk region. #2

Don't forget to follow me and retweet :)
https://t.co/ar7jQMuimn

#UkraineRussiaWar️ #UkraineWar #УкрТві #RussianUkrainianWar #Ukraine #Україна #Lugansk https://t.co/SCgzX9jtki","An army of marauders (#Russians) breaks down the doors of the apartments of local residents in #Rubizhne. #Luhansk region. #2

Don't forget to follow me and retweet :)
t.me/+JhMz0n_ndoI5Y…

#UkraineRussiaWar️ #UkraineWar #УкрТві #RussianUkrainianWar #Ukraine #Україна #Lugansk https://t.co/SCgzX9jtki",3,0,0,0,"['Russians', 'Rubizhne', 'Luhansk', 'UkraineRussiaWar️', 'UkraineWar', 'УкрТві', 'RussianUkrainianWar', 'Ukraine', 'Україна', 'Lugansk']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/Fiv4_rGXwAAhaxk?format=png&name=small', fullUrl='https://pbs.twimg.com/media/Fiv4_rGXwAAhaxk?format=png&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Fiv4_rtXwAAIUtg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fiv4_rtXwAAIUtg?format=jpg&name=large', altText=None)]",
1597644027310268416,2022-11-29 17:29:53+00:00,UA_patriot_news,3395,"An army of marauders (#Russians) breaks down the doors of the apartments of local residents in #Rubizhne. #Luhansk region. #1

Don't forget to follow me and retweet :)
https://t.co/ar7jQMuimn

#UkraineRussiaWar️ #UkraineWar #УкрТві #RussianUkrainianWar #Ukraine #Україна #Lugansk https://t.co/EqeXyoOa7y","An army of marauders (#Russians) breaks down the doors of the apartments of local residents in #Rubizhne. #Luhansk region. #1

Don't forget to follow me and retweet :)
t.me/+JhMz0n_ndoI5Y…

#UkraineRussiaWar️ #UkraineWar #УкрТві #RussianUkrainianWar #Ukraine #Україна #Lugansk https://t.co/EqeXyoOa7y",3,2,0,0,"['Russians', 'Rubizhne', 'Luhansk', 'UkraineRussiaWar️', 'UkraineWar', 'УкрТві', 'RussianUkrainianWar', 'Ukraine', 'Україна', 'Lugansk']",en,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1597643968992378880/pu/img/ffsWmd62Aps-feek.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1597643968992378880/pu/vid/464x848/OlwKExS71E88zIUx.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1597643968992378880/pu/pl/RyxwgnAuma9GHUsq.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1597643968992378880/pu/vid/320x584/UHF3eR5iEuMHE5YN.mp4?tag=12', contentType='video/mp4', bitrate=632000)], duration=36.5, views=488, altText=None)]",
1597639608522579968,2022-11-29 17:12:20+00:00,UA_patriot_news,3395,"#kinburnspit now... #Mykolaiv region.🤫

Don't forget to follow me and retweet :)
https://t.co/ar7jQMc98f

#UkraineRussiaWar️ #UkraineWar #УкрТві #RussianUkrainianWar #Ukraine #Україна #UkraineWillWin #RussiaIsATerroristState #ukrainecounteroffensive https://t.co/0p2R1CTf1v","#kinburnspit now... #Mykolaiv region.🤫

Don't forget to follow me and retweet :)
t.me/+JhMz0n_ndoI5Y…

#UkraineRussiaWar️ #UkraineWar #УкрТві #RussianUkrainianWar #Ukraine #Україна #UkraineWillWin #RussiaIsATerroristState #ukrainecounteroffensive https://t.co/0p2R1CTf1v",2,0,0,0,"['kinburnspit', 'Mykolaiv', 'UkraineRussiaWar️', 'UkraineWar', 'УкрТві', 'RussianUkrainianWar', 'Ukraine', 'Україна', 'UkraineWillWin', 'RussiaIsATerroristState', 'ukrainecounteroffensive']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/Fiv0wOAXkAEcObC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fiv0wOAXkAEcObC?format=jpg&name=large', altText=None)]",
1597638114218225665,2022-11-29 17:06:23+00:00,UA_patriot_news,3395,"It was also confirmed that on November 27, the AFU destroyed 3 concentrations of occupiers' manpower.

Don't forget to follow me and retweet :)
https://t.co/ar7jQMuimn

#UkraineRussiaWar️ #UkraineWar #УкрТві #RussianUkrainianWar #Ukraine #Україна #UkraineWillWin #UAarmy https://t.co/aN9LAGRjLs","It was also confirmed that on November 27, the AFU destroyed 3 concentrations of occupiers' manpower.

Don't forget to follow me and retweet :)
t.me/+JhMz0n_ndoI5Y…

#UkraineRussiaWar️ #UkraineWar #УкрТві #RussianUkrainianWar #Ukraine #Україна #UkraineWillWin #UAarmy https://t.co/aN9LAGRjLs",3,0,0,0,"['UkraineRussiaWar️', 'UkraineWar', 'УкрТві', 'RussianUkrainianWar', 'Ukraine', 'Україна', 'UkraineWillWin', 'UAarmy']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/FivzZQ2XwAM5Gxq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FivzZQ2XwAM5Gxq?format=jpg&name=large', altText=None)]",
1597635020059201536,2022-11-29 16:54:06+00:00,suspilne_news,13466,"The @iaeaorg will strengthen its presence at all nuclear power plants in #Ukraine, General Director @rafaelmgrossi said after a conversation with the Minister of Foreign Affairs of Ukraine @DmytroKuleba.

#StandWithUkraine️ 
#UkraineRussiaWar️","The @iaeaorg will strengthen its presence at all nuclear power plants in #Ukraine, General Director @rafaelmgrossi said after a conversation with the Minister of Foreign Affairs of Ukraine @DmytroKuleba.

#StandWithUkraine️ 
#UkraineRussiaWar️",2,1,0,0,"['Ukraine', 'StandWithUkraine️', 'UkraineRussiaWar️']",en,,"[User(username='iaeaorg', id=19386622, displayname='IAEA - International Atomic Energy Agency ⚛️', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='rafaelmgrossi', id=2911144905, displayname='Rafael MarianoGrossi', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DmytroKuleba', id=2885493519, displayname='Dmytro Kuleba', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
1597634304397389825,2022-11-29 16:51:15+00:00,UA_patriot_news,3395,"The #Ukrainian Air Force shot down 2 enemy planes in 2 hours. Su-24m and Su-25.💪🇺🇦

Don't forget to follow me and retweet :)
https://t.co/ar7jQMc98f

#UkraineRussiaWar️ #UkraineWar #УкрТві #RussianUkrainianWar #Ukraine #Україна #UkraineWillWin #RussiaIsATerroristState #ЗСУ https://t.co/yo2BlU4vaZ","The #Ukrainian Air Force shot down 2 enemy planes in 2 hours. Su-24m and Su-25.💪🇺🇦

Don't forget to follow me and retweet :)
t.me/+JhMz0n_ndoI5Y…

#UkraineRussiaWar️ #UkraineWar #УкрТві #RussianUkrainianWar #Ukraine #Україна #UkraineWillWin #RussiaIsATerroristState #ЗСУ https://t.co/yo2BlU4vaZ",2,2,0,1,"['Ukrainian', 'UkraineRussiaWar️', 'UkraineWar', 'УкрТві', 'RussianUkrainianWar', 'Ukraine', 'Україна', 'UkraineWillWin', 'RussiaIsATerroristState', 'ЗСУ']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/Fivv7I1WAAMAn9l?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fivv7I1WAAMAn9l?format=jpg&name=large', altText=None)]",
1597631042583547904,2022-11-29 16:38:17+00:00,UA_patriot_news,3395,"The first 152-mm shells of #Ukrainian production🇺🇦

Don't forget to follow me and retweet :)
https://t.co/ar7jQMc98f

#UkraineRussiaWar️ #UkraineWar #УкрТві #RussianUkrainianWar #Ukraine #Україна #UkraineWillWin #RussiaIsATerroristState https://t.co/s0wftlxv6e","The first 152-mm shells of #Ukrainian production🇺🇦

Don't forget to follow me and retweet :)
t.me/+JhMz0n_ndoI5Y…

#UkraineRussiaWar️ #UkraineWar #УкрТві #RussianUkrainianWar #Ukraine #Україна #UkraineWillWin #RussiaIsATerroristState https://t.co/s0wftlxv6e",15,4,0,0,"['Ukrainian', 'UkraineRussiaWar️', 'UkraineWar', 'УкрТві', 'RussianUkrainianWar', 'Ukraine', 'Україна', 'UkraineWillWin', 'RussiaIsATerroristState']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/Fivs9nUXoAAeAwV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fivs9nUXoAAeAwV?format=jpg&name=large', altText=None)]",
1597629887476826112,2022-11-29 16:33:42+00:00,UA_patriot_news,3395,"#Bakhmut. #Russian terrorists continue to destroy the city. #Donetsk region.

Don't forget to follow me and retweet :)
https://t.co/ar7jQMuimn

#UkraineRussiaWar️ #UkraineWar #УкрТві #RussianUkrainianWar #Ukraine #Україна #Бахмут #Donbass #UkraineWillWin #RussiaIsATerroristState https://t.co/9ELz2hMYun","#Bakhmut. #Russian terrorists continue to destroy the city. #Donetsk region.

Don't forget to follow me and retweet :)
t.me/+JhMz0n_ndoI5Y…

#UkraineRussiaWar️ #UkraineWar #УкрТві #RussianUkrainianWar #Ukraine #Україна #Бахмут #Donbass #UkraineWillWin #RussiaIsATerroristState https://t.co/9ELz2hMYun",3,0,0,0,"['Bakhmut', 'Russian', 'Donetsk', 'UkraineRussiaWar️', 'UkraineWar', 'УкрТві', 'RussianUkrainianWar', 'Ukraine', 'Україна', 'Бахмут', 'Donbass', 'UkraineWillWin', 'RussiaIsATerroristState']",en,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1597629844854132738/pu/img/Gc73dlnpG8ztrMnP.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1597629844854132738/pu/pl/xuY79sf3YKvuPLMR.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1597629844854132738/pu/vid/320x374/hAnpwkoKtbLZWbQ5.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1597629844854132738/pu/vid/464x544/ex5lngGrKyXcpg54.mp4?tag=12', contentType='video/mp4', bitrate=950000)], duration=18.87, views=789, altText=None)]",
1608973767895547904,2022-12-30 23:50:14+00:00,yorukhunnn,2183,"Defense Minister Oleksii Reznikov warned Russian citizens in a video address on Dec. 30 that Russia's leadership is preparing a new wave of mobilization and plans to close the border within a week.

https://t.co/ZMcXG3Hwjj
#Ukraine #UkraineWar #Russia","Defense Minister Oleksii Reznikov warned Russian citizens in a video address on Dec. 30 that Russia's leadership is preparing a new wave of mobilization and plans to close the border within a week.

kyivindependent.com/news-feed/rezn…
#Ukraine #UkraineWar #Russia",2,3,0,0,"['Ukraine', 'UkraineWar', 'Russia']",en,,
1608972957493170177,2022-12-30 23:47:00+00:00,techjunkiejh,27967,"CNN reporter says she'll never forget iconic moment after Russia invaded Ukraine https://t.co/fO7NiG3AMo #Russia #Ukraine #UkraineWar #MoviesTvTj (video, a reporter recalls her experiences in Ukraine, from the beginning) https://t.co/ovHmsF4tyf","CNN reporter says she'll never forget iconic moment after Russia invaded Ukraine bit.ly/3i4QJss #Russia #Ukraine #UkraineWar #MoviesTvTj (video, a reporter recalls her experiences in Ukraine, from the beginning) https://t.co/ovHmsF4tyf",0,0,0,0,"['Russia', 'Ukraine', 'UkraineWar', 'MoviesTvTj']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/FlQ4YMeWIAAKA4Y?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FlQ4YMeWIAAKA4Y?format=jpg&name=large', altText=None)]",
1608972290322202624,2022-12-30 23:44:21+00:00,OneVenusThrow,3259,"In #Moscow, the #NewYear is the country's main holiday. But this year, giant letters ""Z"", symbolizing support for #Russian troops in #Ukraine, and portraits of deployed soldiers are part of the #Christmas decorations. The mood is sombre...
https://t.co/rcp3ukcLoO
#UkraineWar","In #Moscow, the #NewYear is the country's main holiday. But this year, giant letters ""Z"", symbolizing support for #Russian troops in #Ukraine, and portraits of deployed soldiers are part of the #Christmas decorations. The mood is sombre...
france24.com/en/video/20221…
#UkraineWar",0,0,0,0,"['Moscow', 'NewYear', 'Russian', 'Ukraine', 'Christmas', 'UkraineWar']",en,,
1608971100788228097,2022-12-30 23:39:38+00:00,Mickey17176,2550,#Putin Can’t Fix This Disaster: Is #Russia Running Out of Troops in Ukraine? https://t.co/PrhbB29djK #UkraineFrontLines #Ukraine #UkraineRussianWar️ #UkraineWar #UkrainianArmy #NATO,#Putin Can’t Fix This Disaster: Is #Russia Running Out of Troops in Ukraine? msn.com/en-us/news/wor… #UkraineFrontLines #Ukraine #UkraineRussianWar️ #UkraineWar #UkrainianArmy #NATO,0,0,0,0,"['Putin', 'Russia', 'UkraineFrontLines', 'Ukraine', 'UkraineRussianWar️', 'UkraineWar', 'UkrainianArmy', 'NATO']",en,,
